time,frozen_gate_rel_rms_all,block_selector_rel_rms_all,frozen_gate_rel_rms_cluster1,block_selector_rel_rms_cluster1,frozen_gate_rel_rms_cluster2,block_selector_rel_rms_cluster2
3.71,3.931341757153549e-05,0.06976464588301692,4.4266608864536215e-05,0.06847279814298653,4.6416031804277015e-06,0.07432706807701765
3.72,4.254108236510728e-05,0.06970128523402493,4.795192584667513e-05,0.06843007882246065,4.755249952025051e-06,0.07415632907763281
3.73,4.5874089603410434e-05,0.06964610712033766,5.1762183691045546e-05,0.0683974601638984,4.854300252779609e-06,0.07398972497951994
3.74,4.9325581010821404e-05,0.06958423624355053,5.5712328696134626e-05,0.06835562104425146,4.9395425426123195e-06,0.07382714212066625
3.75,5.28884097616271e-05,0.06953535509983177,5.979433326729332e-05,0.06833017009800198,5.01303529825914e-06,0.07366846734742975
3.7600000000000002,5.6568807377696415e-05,0.06949038107580192,6.401531057363089e-05,0.06830931750246776,5.076857177392846e-06,0.0735135922282494
3.77,6.037814759945767e-05,0.06944246061695587,6.838822078586407e-05,0.06828411942122715,5.1333682923311615e-06,0.07336241655764239
3.7800000000000002,6.43129513019622e-05,0.06939959945670277,7.290918543782174e-05,0.06826503023661977,5.18553895418575e-06,0.07321483806802935
3.79,6.838561548823684e-05,0.06934891662477355,7.75923684393096e-05,0.06823519380386836,5.235434080621027e-06,0.07307076055636443
3.8000000000000003,7.260871274624178e-05,0.06929712380581236,8.245217780056873e-05,0.06820337049202986,5.284620134802783e-06,0.07293009081517957
3.81,7.701314022613221e-05,0.06924708093547921,8.752388951542586e-05,0.06817330755912172,5.335340107680875e-06,0.07279273713959525
3.8200000000000003,8.16162307299558e-05,0.06920866689964017,9.282744022798617e-05,0.06815800180706148,5.388965470208163e-06,0.07265860495333437
3.83,8.642243312425577e-05,0.06917213211334124,9.836812971652804e-05,0.06814467024138113,5.446794277921453e-06,0.07252760346546655
3.8400000000000003,9.144032311572795e-05,0.0691387784191656,0.000104155991673794,0.0681350290062062,5.508223493616613e-06,0.07239966304660884
3.85,9.66897659524495e-05,0.06910131078960036,0.00011021391363773637,0.0681194706736347,5.574642142979326e-06,0.07227468897074801
3.8600000000000003,0.00010216986235557352,0.06906652095794408,0.00011654114636131792,0.06810694600939708,5.6458682519220535e-06,0.07215259768211033
3.87,0.00010791208222683326,0.06903559451221486,0.0001231739094642069,0.06809903283288977,5.720298769486186e-06,0.07203330825568213
3.8800000000000003,0.00011391757238491891,0.06900479583231905,0.00013011381976896154,0.06809080503385033,5.797269964510915e-06,0.07191674053889482
3.89,0.00012018489998085529,0.06897573413113699,0.00013735951994817255,0.06808439210590425,5.876538916369089e-06,0.07180282630313957
3.9000000000000004,0.00012672035329027212,0.06894816607136876,0.00014491844640138904,0.06807948043180982,5.959125296938565e-06,0.07169148717885916
3.91,0.00013352746612231684,0.06892248401919801,0.00015279485509924452,0.06807659650310816,6.04817389669922e-06,0.0715826532418726
3.9200000000000004,0.00014060361093115107,0.06889757250212453,0.00016098596515924727,0.06807426638969641,6.1446333845819756e-06,0.07147625883901165
3.93,0.00014796816661567124,0.06887236069399223,0.00016951418076589428,0.06807107031713609,6.250489880290224e-06,0.0713722420129458
3.9400000000000004,0.00015563090596540897,0.06884750689580416,0.00017839088583459237,0.06806788681341787,6.370920646861097e-06,0.07127053180354152
3.95,0.00016362873724118965,0.06882728502021768,0.0001876586104146687,0.06807040581068707,6.510695030469952e-06,0.07117106496003103
3.9600000000000004,0.00017195665824430194,0.06880579358747506,0.0001973118143893299,0.06807078211193829,6.677510069792928e-06,0.07107379326878488
3.97,0.00018059474882378202,0.0687848101979872,0.00020732780875540232,0.06807138563609542,6.877951440548116e-06,0.07097865053687566
3.98,0.00018952714992408738,0.06876765170106174,0.00021768851778163292,0.06807664440790423,7.117488476858979e-06,0.07088557428305149
3.99,0.00019875276057245672,0.06875175300299483,0.00022839271630312373,0.06808315089568377,7.407398465482373e-06,0.07079450551829258
4.0,0.0002082730686010322,0.06873155064823422,0.000239442206041853,0.06808348589339956,7.751978449346804e-06,0.07070539024703801
4.01,0.0002180783953189938,0.06871298653099092,0.0002508258916861932,0.06808557913879827,8.15833365624501e-06,0.07061817381187978
4.0200000000000005,0.00022816882256765784,0.06869379780141807,0.0002625438448289884,0.06808641365866065,8.63581013249079e-06,0.07053280850534534
4.03,0.00023854455734324644,0.06868342226500779,0.0002745962788451555,0.0680986116693166,9.191422200369543e-06,0.07044924201398832
4.04,0.00024918856814059134,0.0686667354492809,0.0002869636265270173,0.06810196601532356,9.822634744274896e-06,0.07036742114552232
4.05,0.0002600998348905118,0.06865325894017303,0.00029964459049449895,0.0681092104513713,1.0538710350794101e-05,0.07028730166108242
4.0600000000000005,0.0002712871402620267,0.06863941458469129,0.00031264921740350847,0.06811556460853226,1.1342738348458422e-05,0.07020883876496337
4.07,0.0002827464347863331,0.06862338276414454,0.0003259727879769449,0.06811859345154102,1.2234576927806056e-05,0.07013199261968936
4.08,0.0002944680671919742,0.06860961476565137,0.00033960402090749267,0.06812426517215277,1.3220056635642235e-05,0.07005671535081824
4.09,0.0003064385492160916,0.06860295130235443,0.0003535272271733836,0.0681390806131814,1.4300413434196075e-05,0.06998296036516291
4.1000000000000005,0.00031866913460848787,0.06858907150198104,0.0003677551633396357,0.0681438461575692,1.5483227575409554e-05,0.06991069248896967
4.11,0.0003311648803120392,0.06857813947551153,0.00038229381189409494,0.0681521958193308,1.674921171228595e-05,0.0698398656045085
4.12,0.00034391158975385997,0.06855544097501899,0.00039712676483749735,0.06814438822178254,1.8091698334816884e-05,0.06977044024100162
4.13,0.00035690441571798934,0.06854225155693423,0.00041224836321503085,0.06814898041468814,1.9506988194111737e-05,0.06970238047872804
4.140000000000001,0.0003701512878058447,0.06851991664202804,0.0004276674634724531,0.06814092762527371,2.1007091764629075e-05,0.06963566310394823
4.15,0.00038365293067912714,0.0685258757460158,0.000443384966187104,0.06817053657962807,2.2580748542041208e-05,0.06957024946455491
4.16,0.00039742166296282024,0.06851932685124551,0.0004594149393496357,0.06818300414025355,2.4232211252917955e-05,0.06950609672347809
4.17,0.0004114387833511321,0.06850583458577689,0.000475735580739391,0.06818580280400476,2.596421349314723e-05,0.06944317132912137
4.180000000000001,0.0004257052205770664,0.06849967317231338,0.0004923480336945292,0.06819812704681918,2.7766318914906773e-05,0.06938144398985158
4.19,0.00044021453249534087,0.06848658997091125,0.0005092445091253046,0.06820081345477794,2.96495423991757e-05,0.06932089033291075
4.2,0.00045495301849611086,0.06846982260499701,0.0005264089721122615,0.068198217766042,3.161503287941243e-05,0.06926147586425851
4.21,0.00046990700478232974,0.06846481379784299,0.0005438253490939617,0.06821113202162005,3.366631515836764e-05,0.06920316293835502
4.220000000000001,0.00048508199919735496,0.06844079811943726,0.0005614998551634866,0.06819814994531899,3.580323496329178e-05,0.06914592116837287
4.23,0.0005004841979835979,0.0684256678470089,0.000579439200393599,0.06819681996220155,3.8039598642410796e-05,0.06908973158554005
4.24,0.0005161361653780315,0.0684193298718234,0.0005976693098404655,0.0682070280647049,4.037799660577932e-05,0.06903457761047328
4.25,0.0005320175919469541,0.06841333844078809,0.0006161665581679509,0.06821741252256514,4.281409688643634e-05,0.06898041705811968
4.26,0.0005481133292231428,0.06840836823669628,0.0006349132692864117,0.06822888702142682,4.534473876339903e-05,0.06892722712212207
4.2700000000000005,0.0005644230906822693,0.06839928658488524,0.0006539093263139472,0.06823453888899994,4.795428908477681e-05,0.06887498272745989
4.28,0.0005809423255007017,0.06838866524655106,0.0006731493712165713,0.06823783065109199,5.06401547275074e-05,0.0688236788003109
4.29,0.0005976533608885416,0.06836450990211616,0.0006926126093700667,0.06822259478490345,5.340725505634518e-05,0.06877328219318332
4.3,0.0006145641036148827,0.0683468508422458,0.0007123078551105308,0.06821584454054348,5.626322919079549e-05,0.06872376369291446
4.3100000000000005,0.0006316865975576282,0.0683373889361096,0.0007322486954234114,0.06821988203347697,5.9216651255656225e-05,0.06867511132375634
4.32,0.0006490043929692353,0.06831442516071883,0.0007524156029537594,0.06820543833808455,6.227591596227376e-05,0.06862730390028737
4.33,0.0006665068423217935,0.06830904277032825,0.0007727961887163468,0.06821445850268033,6.543478128109705e-05,0.0685803226743246
4.34,0.0006841963906046949,0.0683040685542468,0.0007933930188437951,0.06822377882992918,6.869617458794761e-05,0.06853414493342136
4.3500000000000005,0.0007020725063328662,0.06828717961729547,0.0008142054506148544,0.06821676977926079,7.205479785929652e-05,0.06848874780414495
4.36,0.0007201266023097272,0.06828481532482075,0.0008352227198647408,0.06822912719905758,7.552973498240302e-05,0.06844411111747534
4.37,0.0007383395667116281,0.06826260889741116,0.000856421944298413,0.06821445566356134,7.913433325266219e-05,0.06840021840399456
4.38,0.0007567097930301213,0.0682406365209707,0.0008778011619162019,0.06819985973723434,8.28636913521239e-05,0.06835705751424817
4.390000000000001,0.0007752408676580257,0.06823947452626125,0.0008993644483945152,0.0682131416885427,8.671360961790269e-05,0.06831460455563834
4.4,0.0007939337816253468,0.06821772061723377,0.0009211125811834196,0.06819838458084614,9.068850242299814e-05,0.0682728400319579
4.41,0.0008127728163364812,0.06819557347919686,0.0009430267981687088,0.06818287432912418,9.479490346381555e-05,0.06823174303947742
4.42,0.0008317619224547252,0.06818113208876465,0.0009651117558272436,0.0681775552697564,9.902431381982102e-05,0.06819131194310815
4.430000000000001,0.0008508910638632076,0.0681797865158259,0.0009873550370265087,0.06818972187454461,0.0001033903811791743,0.06815152655097464
4.44,0.0008701555066563681,0.06817319772520522,0.0010097513618387314,0.0681945978337299,0.00010788001128492681,0.06811236522437783
4.45,0.0008895488743412826,0.06815246041775146,0.0010322927395065916,0.06818014750643299,0.00011250188679037717,0.0680738141509261
4.46,0.0009090753205001365,0.0681463983995874,0.001054983409605352,0.06818533310979018,0.0001172650764078081,0.06803586537671162
4.470000000000001,0.0009287372821884463,0.06812582272665747,0.001077826319627774,0.06817069936780952,0.00012216042650719917,0.06799850850501254
4.48,0.0009485215220144142,0.06810549989434443,0.0011008059429697935,0.06815621239907503,0.0001271844750920195,0.06796172483951997
4.49,0.0009684182676764352,0.06809256305856726,0.0011239116633201915,0.06815152586615009,0.00013231301183033408,0.06792549269905881
4.5,0.0009884254184874858,0.06808627986053575,0.0011471401376573372,0.06815565539252055,0.0001375630031994821,0.06788980012458387
4.51,0.0010085442390647989,0.06807474851251867,0.0011704916473505031,0.0681525064535421,0.00014295723815120363,0.0678546423371759
4.5200000000000005,0.0010287786125094066,0.06805496422139869,0.0011939704987070274,0.06813801701659464,0.00014849493932146774,0.06782000613587202
4.53,0.0010491264791124765,0.06803645176793784,0.0012175729280798186,0.06812507021124849,0.00015420082229474709,0.06778588570331084
4.54,0.0010695879039200604,0.06801660618180794,0.0012412993374893461,0.06811014595110497,0.00016006101282682117,0.06775226899491582
4.55,0.0010901758647576846,0.06800573521230834,0.0012651649718589829,0.06810719735082331,0.00016606775096017202,0.06771913544046856
4.5600000000000005,0.0011108982777913706,0.06798788267654607,0.0012891800305455477,0.06809464309412501,0.0001721958827057315,0.06768646478248012
4.57,0.0011317398679527141,0.06796156645127797,0.0013133260420965332,0.06807047522039342,0.0001784550041370809,0.06765425485312769
4.58,0.0011526947073152135,0.06796718410497787,0.0013375954425238947,0.06808936520582716,0.00018485412762684678,0.06762249962887901
4.59,0.0011737619415164316,0.06794878220987488,0.0013619867412144322,0.06807559651019551,0.00019139871526470566,0.06759118806186556
4.6000000000000005,0.0011949403490250198,0.06793072909456654,0.0013864965908575047,0.06806214615513057,0.00019812196846682133,0.06756031622672325
4.61,0.0012162332003117535,0.06791167872509303,0.0014111301617281418,0.06804719591763381,0.00020499183219106393,0.06752987293983703
4.62,0.0012376384419439737,0.0679015986419889,0.0014358840404691338,0.06804424101509643,0.0002120232783502723,0.06749984957451209
4.63,0.0012591523966863686,0.06787604131107974,0.0014607529357609874,0.06802019152261607,0.00021922993421688062,0.0674702351516795
4.640000000000001,0.0012807772308272534,0.06785888162210565,0.001485739839582883,0.0680073682187816,0.0002265979610672319,0.06744102316994077
4.65,0.0013024979855657895,0.06784234083411086,0.001510826342300248,0.06799524589769436,0.00023413917575172035,0.06741220042212456
4.66,0.0013243207889057846,0.06783292895415588,0.0015360192712873056,0.06799263995506885,0.00024185446309086956,0.0673837644881472
4.67,0.0013462435642301318,0.06782509168396086,0.0015613153812639937,0.06799203067772022,0.00024975301769424686,0.06735571436428447
4.680000000000001,0.0013682638015121548,0.067800171148439,0.0015867127513594613,0.0679681596043931,0.00025781195777494414,0.06732803373757844
4.69,0.0013903802323278465,0.06777541785494332,0.001612208140643911,0.0679443829610612,0.0002660568031996965,0.06730072159555626
4.7,0.0014125843653658601,0.06775811514362926,0.0016377926118784567,0.06793057056243285,0.0002744654902029982,0.06727376223224257
4.71,0.0014348819347130312,0.06776137760696715,0.0016634719514327175,0.06794448341040046,0.0002830490525594345,0.06724716066054252
4.720000000000001,0.0014572708824149533,0.06773701318785619,0.001689243342097677,0.067920855771565,0.0002918094616553528,0.06722091272974448
4.73,0.0014797513137381954,0.06771281752884807,0.0017151074693576803,0.06789733595030593,0.0003007331871587817,0.06719500056823521
4.74,0.001502319977517941,0.06768879545621426,0.0017410604842424576,0.06787393015107608,0.0003098170146172796,0.06716942508916389
4.75,0.001524983051069595,0.0676821400234575,0.0017671089653092803,0.06787393362771597,0.0003190675216909449,0.06714417391467054
4.76,0.0015477445314450622,0.0676659577514821,0.0017932572654221614,0.06786091880688841,0.0003284860295615342,0.06711924102674188
4.7700000000000005,0.0015705855098540568,0.06764234734541374,0.0018194825680211714,0.06783772928845191,0.0003380784001125043,0.06709462078775157
4.78,0.0015935052414322703,0.06762657252238015,0.0018457829482239204,0.06782504319792114,0.0003478561264330204,0.06707031275674577
4.79,0.0016164997289972562,0.06760326180119347,0.001872155290992662,0.06780204109975269,0.000357791810858469,0.06704630070922976
4.8,0.0016395681335964576,0.06759716360981226,0.0018985979645279056,0.06780225500830646,0.00036789149562651104,0.06702258296603225
4.8100000000000005,0.0016627143320937633,0.06757411903035064,0.0019251145532473886,0.06777940492309856,0.00037816544901369495,0.06699915324695185
4.82,0.0016859418465812006,0.06755123705598248,0.001951709220508516,0.06775667456621427,0.0003886095522374311,0.06697600188661183
4.83,0.0017092518507012288,0.06752852064552742,0.001978384640628149,0.06773407040352598,0.0003992025109616727,0.0669531220373975
4.84,0.0017326313943009813,0.06751389396940459,0.002005125506012528,0.06772232983787047,0.00040994313365667017,0.06693051872500054
4.8500000000000005,0.0017560685153794526,0.0675093240227735,0.0020319177362826367,0.06772411824939277,0.00042082925822567647,0.06690819485121895
4.86,0.0017795575199418777,0.067497199390086,0.002058753382770962,0.06771556854815056,0.00043187500180779975,0.06688615086856539
4.87,0.0018031050449385357,0.067475000291905,0.002085641339644473,0.06769327149858982,0.00044306302278263656,0.06686436962159194
4.88,0.0018267150367498434,0.06746268423052378,0.0021125855401394793,0.06768427596200084,0.00045440020478763307,0.066842845863526
4.890000000000001,0.0018503853603189814,0.06744076971645681,0.002139583787388287,0.06766218268300388,0.0004658800943522991,0.06682156941490126
4.9,0.0018741139790360959,0.06741901089883685,0.0021666307071534197,0.06764020709245655,0.00047753803327917613,0.06680055097826852
4.91,0.0018978930840506066,0.06740683955497133,0.002193716786732216,0.06763113521153244,0.0004893746531028084,0.06677978688428605
4.92,0.0019217215402884437,0.06738536132774191,0.0022208425044206335,0.0676093604760645,0.0005013642015652296,0.06675926639480717
4.930000000000001,0.001945592699667559,0.06736403941903926,0.0022479993702788394,0.06758770977299458,0.0005135122548099391,0.06673898865727582
4.94,0.001969502823565316,0.06735158546645423,0.002275181819737482,0.06757799436671823,0.0005258300287627511,0.0667189499822532
4.95,0.001993462898079367,0.06733053874166997,0.002302402485270753,0.06755654546104278,0.0005383180952645525,0.06669914708226274
4.96,0.0020174726386557595,0.06731806197349917,0.0023296615743210475,0.06754663600956662,0.0005509671344310476,0.06667956240191794
4.970000000000001,0.0020415361330776514,0.06730741081234641,0.002356964121999685,0.06753912169146711,0.0005637720603719786,0.06666020001103017
4.98,0.0020656545280347545,0.06728676054847524,0.0023843137783002124,0.06751797466243407,0.0005767041950072474,0.06664105092863341
4.99,0.0020898145431865116,0.06726626518723593,0.002411689911969516,0.06749695319054663,0.0005898185701366089,0.06662213532815658
5.0,0.0021140144966158856,0.06725523443667404,0.002439091825166034,0.0674886872255075,0.0006030975395056056,0.0666034328393302
5.010000000000001,0.0021382601320911908,0.06724335958789823,0.00246652605187813,0.06747919882896171,0.0006165411668663034,0.06658494738346257
5.0200000000000005,0.0021625464872739525,0.06722325105922723,0.002493987222287966,0.06745847296752261,0.0006301415798304782,0.06656666693543146
5.03,0.002186869063276413,0.06720328818437363,0.002521471354171804,0.06743787111426018,0.0006438820684284061,0.06654858937469126
5.04,0.0022112196274016614,0.06718346736153644,0.002548966379710188,0.06741738884008225,0.0006577860620359407,0.06653071350873109
5.05,0.0022355980126360555,0.06717279812634797,0.002576471723212871,0.06740924577715122,0.0006718550074891183,0.06651303292043563
5.0600000000000005,0.002260005244145577,0.06716250102733022,0.0026039881708313103,0.06740153764590429,0.0006860907738061066,0.06649554608028979
5.07,0.0022844337123815103,0.06714303633517126,0.0026315065562070696,0.06738132906984326,0.0007004926077788923,0.06647825087023951
5.08,0.0023088826098307427,0.06712371170236993,0.0026590255129111105,0.06736123830426395,0.0007150621494752224,0.06646115500621144
5.09,0.002333349948831666,0.06710452162271158,0.0026865440533072405,0.06734126265919374,0.0007297828828236465,0.06644424515784982
5.1000000000000005,0.0023578395142146535,0.06708546970495799,0.0027140649157640258,0.06732140670174878,0.0007446702063008169,0.06642752232483431
5.11,0.0023823523949421856,0.06707364727150525,0.0027415906916291102,0.06731128780680394,0.0007597085906789876,0.06641098734032921
5.12,0.0024068852820700324,0.06705484669711456,0.00276911668022228,0.06729163848638012,0.0007749037640798724,0.06639463662549301
5.13,0.002431431277776494,0.06703617799820114,0.0027966373681949353,0.06727210816942182,0.0007902275555167091,0.06637845112717257
5.140000000000001,0.0024559915054363363,0.06702631789078528,0.0028241526627806463,0.06726446425717508,0.0008056923111812943,0.06636243457986865
5.15,0.002480566040346018,0.06700789044224731,0.0028516605502361134,0.06724513907998601,0.0008213165076880089,0.06634658755687763
5.16,0.002505156455234418,0.06699877264975948,0.002879162602562467,0.06723838113783641,0.0008371006360195892,0.06633090715918168
5.17,0.0025297683475270054,0.06698058442955931,0.002906665994659823,0.06721926198014357,0.0008530373496493712,0.06631538872760752
5.180000000000001,0.0025543918665337324,0.0669625208116156,0.002934161476877445,0.06720025733385072,0.0008691020041828942,0.0663000207534401
5.19,0.002579025670277334,0.06694458149277266,0.002961646760092985,0.06718136584857917,0.0008852997165751463,0.06628480594456017
5.2,0.002603671266437207,0.06693571417949319,0.0029891185289313955,0.06717471986216149,0.0009016757826693293,0.06626975948153345
5.21,0.002628325791415996,0.06691800298451425,0.003016577902159185,0.06715602070263242,0.0009181865077013484,0.06625486981248507
5.220000000000001,0.0026529875580668404,0.06690041799840545,0.003044022127304436,0.06713743675695849,0.0009348371054287959,0.06624013498839283
5.23,0.0026776547430629716,0.06688295741598528,0.0030714470105233887,0.06711896565003732,0.0009516440140729999,0.06622555485979875
5.24,0.002702332885883477,0.06687381982669953,0.0030988613033416153,0.06711173279303866,0.0009685859057459586,0.06621112139736537
5.25,0.0027270203685924566,0.06686475565842451,0.00312626200247076,0.06710454369152827,0.0009856708098576349,0.06619684320634125
5.260000000000001,0.002751717776578368,0.06684761986995905,0.003153648332649281,0.06708634686740911,0.0010029098206931542,0.0661827254533221
5.2700000000000005,0.0027764337793121973,0.06683060927076608,0.0031810322537888986,0.06706826831792033,0.0010202866838562679,0.06616875033719302
5.28,0.002801167600062578,0.06681372718877437,0.0032084100019553184,0.06705030740778126,0.0010378242405290775,0.06615493235161081
5.29,0.0028259039125179794,0.06679696423677083,0.0032357660876270924,0.067032455505653,0.0010554972947592134,0.06614126004161766
5.3,0.002850647876283446,0.06678032604195581,0.0032631036099313813,0.06701471633346634,0.0010733298724239914,0.06612774442274956
5.3100000000000005,0.0028753989505892127,0.06677250877791073,0.003290421155967695,0.06700888842988713,0.0010913263379128606,0.06611438720505738
5.32,0.002900155286568719,0.06675608987791914,0.0033177187688327513,0.06699133492739251,0.001109466028463179,0.06610118271016889
5.33,0.002924917382047221,0.0667397897438786,0.00334499825175967,0.06697389369199835,0.0011277373753015298,0.0660881135467987
5.34,0.0029496880209522263,0.06672361069103655,0.003372260567324956,0.06695656529677849,0.0011461581502473924,0.06607518695252572
5.3500000000000005,0.0029744660962203705,0.06671629869817977,0.0033995039092337086,0.06695121927960497,0.0011647305518400592,0.06606239748459646
5.36,0.00299925669304732,0.0667003328785243,0.0034267347876653764,0.06693408216844848,0.0011834492060963536,0.06604974351538165
5.37,0.003024055443047898,0.06668448793522834,0.003453947699494625,0.06691705857229092,0.0012023148525004824,0.06603722956041663
5.38,0.0030488620981628267,0.0666687609666858,0.003481143610909339,0.06690014563663003,0.0012213159040997575,0.06602485262654248
5.390000000000001,0.0030736760704787327,0.06665314752514628,0.0035083230183158244,0.06688334083236794,0.001240441632676039,0.06601260293068864
5.4,0.003098488984627928,0.06664757257989369,0.0035354753990817544,0.06688011327074767,0.001259694999136283,0.06600047918181472
5.41,0.0031233006237451184,0.06663214799986042,0.0035626005453232414,0.06686347120548103,0.001279074354873588,0.06598848986769836
5.42,0.0031481151168760973,0.06661683461729834,0.003589704548473626,0.06684693408932584,0.0012985696331693193,0.06597662794351729
5.430000000000001,0.003172931008781906,0.06660163122580169,0.0036167834727984603,0.06683049940723589,0.0013181965326396648,0.0659648958973734
5.44,0.003197746738342086,0.0665865382711586,0.0036438341470477337,0.06681416624989547,0.001337963573349342,0.06595329800051988
5.45,0.0032225617531225674,0.06657155100469239,0.0036708541892393125,0.06679793018797905,0.0013578820940225388,0.06594182863451702
5.46,0.0032473730017358923,0.06655666685742023,0.0036978414239543724,0.06678178994396675,0.0013779394284510879,0.06593048164595024
5.470000000000001,0.0032721788392669738,0.0665418846993179,0.003724797178007693,0.06676574616650172,0.001398109836358281,0.06591925095597918
5.48,0.0032969858927208587,0.06652720723029244,0.0037517242988873694,0.0667497996876336,0.00141842953534547,0.06590814452094537
5.49,0.003321792951728292,0.06652152087247692,0.003778620401896495,0.0667460116764503,0.0014389036398869068,0.0658971636892906
5.5,0.0033466015551887134,0.06650702231448848,0.0038054863436498805,0.06673021627293405,0.0014595375038674498,0.06588631279763853
5.510000000000001,0.003371404200174919,0.06649262205601954,0.003832315101774861,0.06671451133756953,0.0014803152024961367,0.06587558106713479
5.5200000000000005,0.003396195265412043,0.06647831809375997,0.003859105806612279,0.06669889758685488,0.0015011935090915231,0.0658649589134333
5.53,0.0034209815828460726,0.06646411128750405,0.0038858642944528525,0.06668337725711722,0.0015221883094581584,0.06585444336748157
5.54,0.0034457608148049964,0.0664499993930864,0.003912588663134105,0.06666794900595131,0.0015432923035842527,0.06584402968686497
5.55,0.003470534981208966,0.06643598345866097,0.003939278873153037,0.06665261160901982,0.001564521765934712,0.06583372529961641
5.5600000000000005,0.0034953087567155747,0.06643130648282085,0.003965936118430221,0.06664991215736524,0.0015859060293325626,0.06582353088432441
5.57,0.0035200784536697466,0.06641745707930234,0.003992556964410788,0.06663471923713002,0.0016074365768639523,0.06581345378128481
5.58,0.0035448401996845493,0.06640369964189269,0.004019138783868742,0.06661961397270887,0.0016290980322678983,0.06580347980137999
5.59,0.003569587115701032,0.06639003174891578,0.00404567756133165,0.06660459448098652,0.0016508603138702756,0.06579360503428303
5.6000000000000005,0.003594324424211458,0.06638616444349728,0.004072173799783484,0.06660284010883202,0.0016727614818943782,0.06578384078631296
5.61,0.003619050804419327,0.06637264820005988,0.004098628582237125,0.06658795171109025,0.0016947822794775324,0.06577417438486631
5.62,0.0036437677112152243,0.06634957246895512,0.0041250415599464255,0.06656004804326414,0.001716935534780301,0.0657646105273978
5.63,0.003668476385629308,0.06633626397986506,0.004151415071134934,0.06654536881100118,0.0017392143880967828,0.06575514536487795
5.640000000000001,0.00369317269350323,0.0663230454153803,0.004177744545667399,0.06653077385754645,0.0017616150031117812,0.06574578512569254
5.65,0.0037178572349190835,0.06630991751545139,0.004204027544674611,0.0665162624202422,0.0017841568074252474,0.06573653475950185
5.66,0.003742531974208449,0.06630640898456683,0.004230271000046865,0.06651477630008394,0.001806808816422619,0.06572738313187534
5.67,0.003767194881007016,0.06629343119724074,0.004256475924047084,0.0665003989832194,0.0018295479265801112,0.06571832699060655
5.680000000000001,0.0037918478915581035,0.06628054390563377,0.004282639241544171,0.06648610788682562,0.001852408199796566,0.06570937255923703
5.69,0.0038164909506751337,0.0662677453206949,0.004308759260075495,0.06647189982481627,0.0018753988546384057,0.06570052196270793
5.7,0.003841121182231156,0.0662550335257463,0.004334835835576901,0.06645777449613145,0.0018984976735128328,0.0656917687846391
5.71,0.0038657425169573174,0.06625037644323614,0.004360868649761665,0.06645454718989766,0.00192173550121038,0.06568312471398602
